Date,Region,Revenue,Cost,Budget,Actuals,Expense Category,Expense Amount,Cash Inflow,Cash Outflow,Forecasted Revenue,Forecasted Cost,Profit Margin,Cash Flow,Year,Month
2024-04-28,Sarahside,14677.76,180590.81,293870.53,339921.02,Research and Development,8163.23,122092.23,19943.1,489671.44,216909.88,-1130.3703698657016,102149.13,2024,4
2024-02-14,New Barbara,220919.68,21154.7,21691.98,206851.26,Salaries,4007.83,59731.92,100703.5,13237.86,264695.95,90.42425735905465,-40971.58,2024,2
2024-03-29,Jeffreyhaven,243443.29,273105.16,191751.72,466460.24,Rent,6835.8,171171.67,53531.24,272317.97,265355.03,-12.184303785904293,117640.43000000002,2024,3
2023-03-10,West Geraldland,196556.39,50727.23,422362.15,290867.79,Rent,7819.09,141219.3,67242.26,247201.96,78215.03,74.19202194342294,73977.04,2023,3
2023-01-22,Juarezside,460381.58,182383.73,136773.12,168593.78,Rent,2944.33,161514.6,62111.07,117223.02,118504.79,60.38422518989574,99403.53,2023,1
2023-04-19,East George,347861.74,165314.86,90073.66,428931.91,Research and Development,5404.23,75209.11,115837.0,410497.67,218834.21,52.47684899178622,-40627.89,2023,4
2023-05-13,Brownside,239828.33,144322.83,21793.16,301382.73,Marketing,3941.56,95599.73,129562.87,427734.17,205521.64,39.82244299495393,-33963.14,2023,5
2023-04-11,West Lawrence,439462.45,109249.03,276514.13,27405.47,Research and Development,7845.44,122190.31,85988.86,185994.21,25675.44,75.14030379614914,36201.45,2023,4
2023-06-19,South Heatherchester,483147.39,247076.35,464205.69,316036.82,Miscellaneous,5094.95,180168.34,19058.45,110491.59,270794.53,48.861081501444104,161109.88999999998,2023,6
2023-09-08,Lake Donna,389692.02,238154.51,359515.17,255428.17,Marketing,2080.54,91131.06,60497.41,238490.71,66000.69,38.88648014911878,30633.649999999994,2023,9
2024-04-27,Lake Darrenshire,486240.59,17813.42,327369.24,19372.0,Salaries,5141.38,80258.34,25792.83,304883.16,180378.86,96.33650082565094,54465.509999999995,2024,4
2023-07-20,North Sandra,387050.77,178116.72,98855.62,292829.32,Miscellaneous,6947.4,128964.91,131533.87,391735.02,6362.89,53.981044915632125,-2568.959999999992,2023,7
2022-06-10,Michaelton,254370.12,123373.8,278903.16,377147.33,Utilities,4106.28,190063.75,141298.66,444707.29,243520.65,51.49831277352859,48765.09,2022,6
2023-05-27,Heatherton,410071.8,108462.93,407038.07,258054.5,Salaries,7584.55,51475.47,53014.53,236916.18,169833.28,73.55025875956358,-1539.0599999999977,2023,5
2023-07-13,Lisaborough,399899.78,171769.99,230335.53,367236.96,Maintenance,701.51,18109.88,91080.53,442865.65,225060.08,57.04674056084753,-72970.65,2023,7
2024-02-22,West Rebeccaborough,345626.7,265121.11,103980.59,146233.58,Salaries,6655.07,173444.96,86530.59,402642.3,112517.97,23.292642032574456,86914.37,2024,2
2023-02-10,East Regina,159383.6,143145.36,347964.64,189290.07,Miscellaneous,6077.44,45531.32,25310.21,278710.04,68588.69,10.188149847286684,20221.11,2023,2
2022-06-27,Lake Dillon,146785.91,80592.48,344723.59,176369.43,Maintenance,5218.65,195219.18,149146.23,165712.64,124624.47,45.09522065162794,46072.94999999998,2022,6
2023-01-04,Rogershaven,21340.89,14996.87,157302.17,380345.22,Miscellaneous,1610.95,19520.56,52330.9,326029.74,230903.27,29.727063866595998,-32810.34,2023,1
2022-10-30,New Heatherland,373122.86,266178.83,302042.6,395150.94,Marketing,4999.99,67529.22,49349.66,54442.86,44962.53,28.66188096864394,18179.559999999998,2022,10
2024-01-10,New Margaretberg,386272.33,117464.93,129048.19,99183.85,Miscellaneous,5067.51,125398.43,18161.69,41360.5,158097.46,69.59012570224743,107236.73999999999,2024,1
2023-04-27,North Alexisfurt,309054.14,89818.82,316887.3,187418.9,Research and Development,8747.11,133336.26,44511.14,373927.71,262588.44,70.93751276070918,88825.12000000001,2023,4
2022-06-20,East Marcus,401302.45,216175.84,167887.79,405388.4,Research and Development,5699.85,13123.52,116789.16,116167.27,195716.5,46.131442755956265,-103665.64,2022,6
2022-11-11,Heatherchester,389246.17,272719.68,383619.65,71263.41,Salaries,9191.12,111895.45,75468.38,330139.42,148620.53,29.936451269385643,36427.06999999999,2022,11
2024-02-01,Stewartburgh,212163.76,80702.3,411674.02,228353.19,Maintenance,6632.79,66215.38,6113.97,255839.78,130472.83,61.9622597186249,60101.41,2024,2
2023-12-25,Kellyburgh,494458.63,222416.2,417335.2,65053.95,Sales,6362.17,122126.48,137702.99,67628.37,84063.32,55.018238836280396,-15576.509999999995,2023,12
2024-05-29,South Sylvia,89725.76,35846.93,269977.86,462610.17,Maintenance,8963.52,36437.59,86361.2,408338.84,231569.7,60.04834063261208,-49923.61,2024,5
2022-07-10,Ginaview,157536.68,75270.87,287557.39,457080.25,Utilities,7175.36,18580.73,82961.07,95744.11,252400.5,52.220098836664576,-64380.34000000001,2022,7
2022-12-21,Brianton,54310.44,42838.81,193982.94,363541.57,Marketing,854.74,42471.8,95874.22,77092.9,24973.38,21.12232933483876,-53402.42,2022,12
2023-05-21,Blakemouth,18987.09,97166.56,303971.88,307522.38,Maintenance,5667.13,40941.36,127528.45,99772.56,294397.8,-411.75066848053075,-86587.09,2023,5
2023-06-21,Floydville,313610.66,202785.18,190550.0,176511.22,Salaries,6166.03,6219.65,48991.47,16672.84,154317.08,35.33855641259132,-42771.82,2023,6
2023-01-29,New Dana,486745.26,29685.39,269390.14,246099.74,Sales,9579.87,171968.43,49130.47,86498.11,15043.77,93.9012472355663,122837.95999999999,2023,1
2024-03-24,Owensbury,182256.45,170503.84,347506.59,91722.76,Sales,8604.75,52862.36,61895.61,360110.97,183227.11,6.448391812745181,-9033.25,2024,3
2024-02-05,Eddietown,295660.91,73570.31,210332.12,211726.4,Salaries,2608.88,143151.41,135468.06,194493.58,148054.7,75.11665982493255,7683.350000000006,2024,2
2023-12-07,Ballardberg,70890.81,17694.74,468618.1,438685.56,Salaries,1244.47,182299.2,92695.29,160969.85,98633.05,75.03944446395802,89603.91000000002,2023,12
2023-08-13,North Jacobberg,81078.45,172419.95,74585.09,278401.39,Salaries,7995.6,136269.31,41422.93,18934.82,128137.05,-112.65817242436187,94846.38,2023,8
2023-08-09,Johnton,104016.65,218279.34,89772.92,313130.12,Miscellaneous,7512.61,140859.38,71715.04,477203.36,180592.65,-109.85038452978442,69144.34000000001,2023,8
2024-04-26,Port Janeton,173358.88,268981.12,168586.38,225800.17,Research and Development,7097.39,95368.33,120074.29,423012.4,192778.61,-55.15854740178293,-24705.959999999992,2024,4
2024-05-13,Gomezmouth,266095.58,114911.29,264910.23,453620.53,Miscellaneous,3582.29,186273.61,115863.52,117135.28,125590.61,56.815784012646894,70410.08999999998,2024,5
2022-05-31,East Laurahaven,422515.83,85239.69,133052.51,325433.59,Research and Development,1527.53,153062.27,40006.61,107931.86,289640.19,79.82568132417666,113055.65999999999,2022,5
2023-09-25,Alexischester,263246.3,97559.79,272193.65,136638.9,Marketing,6096.23,174347.91,12347.06,465833.56,83350.89,62.93972982716187,162000.85,2023,9
2024-05-10,New Kellyberg,399052.68,286621.06,22657.17,125385.05,Research and Development,2744.42,65718.64,7012.14,203403.12,91445.69,28.17463097854649,58706.5,2024,5
2023-03-28,Lake Jeff,480413.88,171263.49,348227.71,303633.79,Miscellaneous,2239.56,120894.51,29501.6,223512.67,277256.54,64.350844734128,91392.91,2023,3
2022-07-20,North Michaelmouth,485208.19,120883.36,395920.3,436053.4,Rent,4620.12,154483.24,44494.27,58157.32,109638.43,75.08629027881825,109988.97,2022,7
2023-03-12,Jasonchester,264715.92,283540.18,433795.17,220241.93,Utilities,8194.47,91659.33,115315.02,233152.07,265611.07,-7.111117457537125,-23655.690000000002,2023,3
2023-03-09,Raychester,283586.79,99784.13,412800.86,142046.6,Sales,8979.25,89287.9,130466.87,102443.59,178671.24,64.81354790891352,-41178.97,2023,3
2023-06-29,New Edwardville,46512.24,214146.79,79091.41,66942.06,Salaries,9641.5,196629.65,120178.93,244398.99,204735.66,-360.4095395104601,76450.72,2023,6
2023-11-01,New Edward,148349.66,217484.77,325187.14,222806.66,Utilities,8763.48,196553.19,131229.62,281988.41,16816.11,-46.60280987499397,65323.57000000001,2023,11
2023-06-06,East Tylerland,392338.55,206013.03,22724.5,311285.38,Research and Development,6804.7,79425.06,10980.96,366553.11,269561.91,47.49100489870292,68444.1,2023,6
2024-03-30,Camposhaven,338753.54,237774.61,166539.4,247199.36,Sales,9123.56,188844.39,79442.19,53430.15,220907.52,29.80896671958026,109402.20000000001,2024,3
2022-08-14,Lindamouth,267092.35,103912.81,461997.55,352152.57,Research and Development,8486.81,105495.89,42783.45,350017.48,65976.14,61.09480110531058,62712.44,2022,8
2023-06-25,North Jerryfort,437694.23,216090.95,12011.25,314390.76,Miscellaneous,8827.07,120818.69,22331.58,237905.17,273125.16,50.62970101296514,98487.11,2023,6
2023-05-03,Brianland,92462.45,155811.13,133435.52,326259.59,Miscellaneous,4322.23,84288.24,3304.87,489765.05,104336.37,-68.51287198208571,80983.37000000001,2023,5
2022-09-17,New Meganview,177711.92,162187.65,22054.58,278106.92,Utilities,7762.24,10956.1,100957.61,94190.59,160380.77,8.73563799209418,-90001.51,2022,9
2024-05-14,Randolphview,293362.09,174210.23,368897.5,354634.07,Maintenance,8109.01,85918.63,99826.26,464316.87,175707.37,40.61597052298067,-13907.62999999999,2024,5
2023-01-14,Collinsberg,255497.13,160364.11,12698.83,311348.98,Research and Development,3884.6,98562.1,39525.69,456289.72,134586.5,37.23447695870401,59036.41,2023,1
2023-10-03,Patriciafort,229914.13,150027.64,74949.81,345025.42,Sales,2566.05,165122.45,85184.99,76536.92,119189.39,34.74622895078262,79937.46,2023,10
2024-01-23,Josephshire,427927.86,295963.84,57732.03,71067.43,Salaries,7327.0,15542.83,51469.04,492971.13,104985.62,30.837912726691822,-35926.21,2024,1
2023-12-05,Markburgh,343567.46,103107.06,58802.73,61507.34,Utilities,6985.03,82839.07,109546.77,420842.86,125319.8,69.98928245416491,-26707.699999999997,2023,12
2022-06-15,Port Andreborough,198853.05,7391.57,311617.63,321771.97,Salaries,4512.25,14910.94,50764.89,473796.76,45948.2,96.28289835132023,-35853.95,2022,6
2023-11-04,Port Robert,40789.59,199888.72,171816.25,78310.79,Miscellaneous,7353.58,95198.85,48651.82,279841.96,36230.53,-390.04836773304174,46547.030000000006,2023,11
2022-07-24,Samuelshire,146396.92,286898.0,337038.64,65408.19,Marketing,5834.09,148663.69,139030.7,148015.87,138192.11,-95.97270215794155,9632.98999999999,2022,7
2024-04-14,Christophermouth,113875.71,222407.18,223191.82,267091.23,Utilities,7688.48,19693.28,69425.37,39822.58,286861.79,-95.3069535197629,-49732.09,2024,4
2023-04-27,South Christinabury,15559.81,293851.46,433554.67,462173.28,Salaries,7277.38,148573.25,147196.35,202372.57,192568.99,-1788.5285874313379,1376.8999999999942,2023,4
2024-03-16,Brendaville,98806.86,214366.01,382123.94,336772.37,Rent,3945.65,136939.62,112477.32,343592.4,197780.45,-116.95458189846333,24462.29999999999,2024,3
2024-03-30,East Todd,126606.46,197205.21,249058.9,67210.92,Maintenance,3432.44,108281.78,123275.45,318234.61,202412.33,-55.76235999332102,-14993.669999999998,2024,3
2023-08-20,Deborahfort,33396.65,295012.54,73411.46,318438.59,Sales,2490.42,133482.7,20961.05,481994.39,235875.34,-783.359678291086,112521.65000000001,2023,8
2024-03-16,Richardsonview,350516.92,280898.56,399871.72,314703.76,Sales,9151.02,44124.32,145389.27,165705.0,24637.1,19.86162608070389,-101264.94999999998,2024,3
2023-12-30,Walterston,130458.35,244132.71,439909.44,410555.69,Sales,5152.99,77221.55,118797.66,101051.73,58728.33,-87.1345988968893,-41576.11,2023,12
2023-06-02,Parkerbury,349252.7,86151.67,274890.69,411451.53,Miscellaneous,1543.11,150842.03,87975.47,323699.67,111788.76,75.33256865301257,62866.56,2023,6
2024-05-02,Randallshire,34014.44,35807.69,135075.9,327611.43,Marketing,2806.24,168524.8,119654.03,367056.7,178604.55,-5.2720256455787595,48870.76999999999,2024,5
2024-02-24,East Deannaside,109238.18,158375.02,93046.43,448180.02,Marketing,4371.55,22453.86,121264.35,224817.12,266040.61,-44.98137922107453,-98810.49,2024,2
2023-05-01,Michaelside,153641.52,246425.66,442437.69,116554.23,Miscellaneous,1939.37,25282.87,68578.37,470241.41,153860.78,-60.39001696937132,-43295.5,2023,5
2022-12-27,Burnsmouth,443536.97,86035.14,232474.04,309837.6,Miscellaneous,5629.35,160189.01,97986.35,292051.78,69426.54,80.60248731915178,62202.66,2022,12
2024-02-17,Lewisland,24390.25,270470.06,335274.41,392161.38,Salaries,5778.78,10606.09,140557.96,79681.73,28817.45,-1008.9269687682578,-129951.87,2024,2
2022-08-21,Shaneshire,85474.8,28719.55,54226.89,363786.01,Miscellaneous,6680.83,67783.1,123271.17,324762.5,120649.09,66.39997987710997,-55488.06999999999,2022,8
2023-06-30,East Allison,267881.66,7631.39,478190.8,440918.78,Marketing,5953.57,154171.2,137640.82,33098.91,47514.19,97.15120848511988,16530.380000000005,2023,6
2023-02-11,Leonardhaven,89875.63,99160.19,181557.4,134274.07,Utilities,3139.46,82989.43,145866.95,175074.28,140766.13,-10.330453316432939,-62877.52000000002,2023,2
2023-01-24,Morenoburgh,167453.06,273909.2,434626.33,483969.38,Maintenance,631.75,158339.69,17551.07,235800.14,6670.11,-63.57372030108021,140788.62,2023,1
2022-06-15,Vaughnshire,389948.59,144031.91,444274.02,299110.56,Marketing,8924.36,38283.64,135487.96,371192.94,137701.1,63.06387208631784,-97204.31999999999,2022,6
2023-10-25,North Donna,328091.67,131754.3,19971.85,217485.74,Miscellaneous,8182.55,196646.96,87081.93,42277.51,24903.31,59.84222945983358,109565.03,2023,10
2024-05-13,New Sarah,49187.42,275792.35,351636.68,125696.28,Sales,9545.97,164357.27,43273.44,169180.98,275085.8,-460.69692209918713,121083.82999999999,2024,5
2023-12-16,Knightchester,50362.69,60837.77,231702.75,194568.43,Research and Development,8744.18,92673.18,34011.16,52535.87,85299.57,-20.799286138210636,58662.01999999999,2023,12
2024-05-09,North Anne,433558.55,247890.82,229489.9,376006.86,Rent,6827.91,61781.15,6248.07,390824.0,31302.72,42.82414220639865,55533.08,2024,5
2023-02-02,North Jameschester,293992.54,97736.46,479669.01,309941.6,Research and Development,8848.2,107957.69,66340.19,211738.94,141401.59,66.75546257058086,41617.5,2023,2
2022-07-04,West Matthew,499441.41,112863.66,236560.33,13617.97,Utilities,1539.52,187701.08,29383.92,262005.77,95583.69,77.40202199092782,158317.15999999997,2022,7
2023-02-05,Port Brian,451168.0,21509.87,183749.24,490837.31,Marketing,3374.21,88342.86,25605.88,170123.36,140159.19,95.23240345059934,62736.979999999996,2023,2
2023-04-24,Julieburgh,266336.07,129331.46,35516.89,134750.7,Marketing,5890.75,72430.89,96797.37,497484.86,228059.24,51.44050146868954,-24366.479999999996,2023,4
2022-08-26,Lake Tiffanyside,496610.63,112343.08,153788.7,481042.47,Sales,4415.28,106882.64,112471.39,39299.16,275209.23,77.37803558494106,-5588.75,2022,8
2022-06-15,East Tracie,297941.48,183306.72,35636.98,398375.79,Rent,7265.42,161084.85,27030.91,395998.77,52251.81,38.47559594588843,134053.94,2022,6
2022-11-24,Cynthiaborough,341507.91,191800.43,113149.35,71191.57,Maintenance,6160.46,103964.04,119303.94,317402.97,32187.7,43.83719252652157,-15339.900000000009,2022,11
2022-11-15,North Melanieburgh,416213.83,211293.74,169528.01,156164.32,Salaries,1556.09,115361.23,73210.43,95201.82,191980.53,49.234329863570366,42150.8,2022,11
2023-05-01,West Jeffrey,29629.51,146113.66,286301.84,349684.88,Salaries,3086.04,128400.94,28403.59,120181.92,86707.2,-393.1355935349589,99997.35,2023,5
2022-06-20,West Kevinberg,158090.89,158680.27,122642.97,317222.16,Utilities,6708.33,160247.61,6365.83,433586.99,107084.52,-0.3728108558310827,153881.78,2022,6
2023-07-20,Hernandezmouth,321239.54,68643.34,133257.11,193098.98,Salaries,2130.35,176122.55,147164.53,118299.46,58920.08,78.63172758870218,28958.01999999999,2023,7
2024-02-02,North Branditon,124316.94,265969.18,483909.07,216293.33,Salaries,3939.77,91462.91,86098.43,381428.79,18252.55,-113.94443910862026,5364.4800000000105,2024,2
2024-03-03,Timothyhaven,337469.35,116081.51,367643.47,370588.73,Salaries,777.91,23793.1,7806.91,294104.19,23381.08,65.60235470273078,15986.189999999999,2024,3
2024-01-06,West Jacob,233843.76,133140.57,337838.29,185487.17,Research and Development,7281.52,79879.82,73920.68,221310.61,262014.07,43.064304987227366,5959.140000000014,2024,1
2023-02-26,South Wendy,206153.49,151058.91,436419.17,487186.66,Maintenance,2430.12,54158.46,58645.62,375876.86,211259.31,26.725029006300105,-4487.1600000000035,2023,2
2024-05-07,Port Carrie,311444.85,181644.84,123464.55,219131.71,Sales,1969.3,96822.9,68616.38,135096.58,190767.39,41.676723824458804,28206.51999999999,2024,5
2023-03-06,West April,95258.28,277749.15,209885.03,438650.83,Miscellaneous,9160.54,126323.3,72830.01,64413.79,299880.25,-191.57481113452818,53493.29000000001,2023,3
2022-09-08,East Steven,308917.07,160416.06,415887.67,210923.92,Marketing,4734.89,161703.66,41993.53,18631.44,238049.98,48.07148080227486,119710.13,2022,9
2023-02-09,Lewischester,405449.9,147420.67,343091.28,389471.24,Utilities,4398.78,125284.72,125817.67,27713.62,174908.46,63.64022533980154,-532.9499999999971,2023,2
2023-02-22,Changchester,415441.8,240681.62,276433.11,210434.31,Rent,5156.68,111726.89,124665.61,295591.4,56532.39,42.06610408485617,-12938.720000000001,2023,2
2023-08-20,East Michael,159030.18,268662.52,364160.62,134392.39,Miscellaneous,3561.18,33081.31,125447.85,357190.04,155513.47,-68.93807200620664,-92366.54000000001,2023,8
2023-12-28,New Richardton,403843.36,77293.55,16075.9,353308.46,Research and Development,4258.26,32102.26,102250.45,472272.38,101476.38,80.86051235310642,-70148.19,2023,12
2022-07-28,South Michaelchester,299624.86,274764.35,297983.59,19805.55,Marketing,5927.94,186826.53,17665.52,155717.1,40854.41,8.297212053766168,169161.01,2022,7
2023-02-22,Port Tyler,276243.58,202169.12,65161.13,468616.51,Research and Development,4150.56,20335.68,27402.25,139853.83,180217.15,26.814907336489057,-7066.57,2023,2
2022-11-21,West Brady,98227.41,232247.98,310205.98,406240.26,Miscellaneous,1172.0,6803.58,4858.14,173046.19,288991.05,-136.43907540675255,1945.4399999999996,2022,11
2022-09-04,Port Dustinfort,25850.36,283235.41,77002.88,146856.11,Marketing,1240.93,59116.5,73169.01,429080.41,207075.47,-995.6729809565514,-14052.509999999995,2022,9
2022-10-18,Jeffreymouth,80792.31,181000.07,176842.81,266748.54,Sales,9328.69,7574.76,69251.68,26415.03,58925.66,-124.03130941546294,-61676.91999999999,2022,10
2023-10-14,East Alexander,81108.75,131583.96,460184.94,290711.2,Marketing,8273.45,109138.88,81888.04,238124.46,155759.11,-62.231522492949274,27250.84000000001,2023,10
2023-01-06,West Stevenburgh,211334.85,228922.01,349168.21,234613.58,Maintenance,6045.74,66738.39,41206.35,54440.19,120516.87,-8.321940276296127,25532.04,2023,1
2022-11-20,Lake Nancy,293186.63,10853.98,120078.32,139940.94,Utilities,4492.94,97034.19,47410.97,306583.63,39718.48,96.29792804671892,49623.22,2022,11
2023-01-03,South Cindy,490638.4,270260.95,282250.76,302408.07,Maintenance,677.69,193797.08,42779.4,485744.36,116058.77,44.91647005207909,151017.68,2023,1
2023-07-01,Taylormouth,201638.9,189422.64,340004.23,207021.31,Miscellaneous,9852.04,27028.9,57672.56,72822.1,60808.52,6.058483754870702,-30643.659999999996,2023,7
2023-08-31,East Susan,444407.01,67316.11,242208.84,79687.51,Maintenance,3066.84,103690.82,106399.57,428366.19,281174.14,84.85259942231784,-2708.75,2023,8
2023-08-18,West Cody,125155.9,188719.57,391458.9,336335.44,Research and Development,3676.64,73832.93,123757.47,229871.0,263533.31,-50.787593713121005,-49924.54000000001,2023,8
2023-05-17,North Michaelport,437298.51,128955.86,288229.43,156794.36,Utilities,2313.65,23130.13,70598.09,324348.71,121249.94,70.51079364528363,-47467.95999999999,2023,5
2022-08-02,West Amy,209667.51,54208.84,213305.79,321695.92,Marketing,9230.0,76573.7,67645.29,228146.9,121470.98,74.14533133912832,8928.410000000003,2022,8
2023-11-20,Khanchester,323507.31,227344.47,242982.43,80854.9,Utilities,9526.14,88575.85,14252.09,158866.68,215701.26,29.725090292395556,74323.76000000001,2023,11
2023-03-07,Allenland,471441.48,289285.61,321449.79,375175.01,Research and Development,2422.67,32281.37,30915.82,106002.26,268921.99,38.63806595889695,1365.5499999999993,2023,3
2024-05-18,West Patrick,158692.74,49449.49,250529.35,170658.73,Research and Development,3767.59,54194.33,38294.26,343382.13,144249.2,68.83947558029435,15900.07,2024,5
2023-12-28,East Adamville,180410.71,81658.69,170604.68,393201.19,Miscellaneous,2262.21,51143.15,71182.11,42658.59,158112.29,54.73733793298635,-20038.96,2023,12
2024-05-05,Brockburgh,416269.78,289937.93,438171.26,149689.72,Rent,4822.55,38231.89,93361.33,137139.94,125757.71,30.348551845392198,-55129.44,2024,5
2022-06-08,Davisfort,162024.47,6944.96,282488.88,273664.87,Utilities,1889.37,161444.5,63969.9,112587.73,283440.52,95.71363510709216,97474.6,2022,6
2023-09-29,Ryanberg,75860.51,220499.44,283725.14,417572.84,Research and Development,6518.98,124153.69,27688.14,388249.52,182484.0,-190.66432587916955,96465.55,2023,9
2022-09-07,East Leroy,425750.0,46778.34,413468.26,387645.84,Salaries,6466.04,185234.61,139594.23,337599.4,238423.45,89.01272108044628,45640.379999999976,2022,9
2022-11-01,Wagnermouth,432219.37,39925.13,233638.59,421443.11,Sales,3106.28,183857.07,14564.43,245638.08,62595.25,90.76276243704673,169292.64,2022,11
2023-08-15,Port Kevin,100267.92,201769.11,160499.54,491380.78,Maintenance,3551.06,52216.66,86941.61,111830.37,9071.79,-101.22997465191258,-34724.95,2023,8
2022-12-16,East Nicholas,171024.48,190899.96,199547.31,335513.09,Sales,3200.13,150321.29,23331.82,292555.73,299510.25,-11.621424020701586,126989.47,2022,12
2022-08-07,Angelamouth,443206.04,140125.24,349370.7,259200.21,Utilities,8686.68,187485.83,73888.21,390615.92,200633.63,68.3837250954432,113597.61999999998,2022,8
2024-01-17,Port Stephenburgh,406717.94,239823.39,219105.81,336633.19,Research and Development,5243.72,89009.66,141161.02,379714.74,255050.18,41.03446973595509,-52151.359999999986,2024,1
2024-05-01,Newmanchester,325082.56,214000.77,340439.89,315276.43,Miscellaneous,6717.0,136313.99,17099.66,236521.46,269485.16,34.17033199197152,119214.32999999999,2024,5
2023-11-25,West Sharon,243509.72,206578.74,172805.04,423558.49,Salaries,7475.94,27657.19,141133.9,443532.15,235438.85,15.16612150020131,-113476.70999999999,2023,11
2023-10-02,Martinmouth,455104.04,203444.37,85609.65,182891.51,Salaries,8385.03,179244.33,34540.8,329017.29,26264.88,55.297173367215116,144703.52999999997,2023,10
2023-11-24,East Ryan,377767.67,125381.33,272941.52,289961.53,Salaries,866.9,37200.2,61087.51,469935.8,81748.93,66.80993638232727,-23887.310000000005,2023,11
2024-04-11,New Johnny,220110.39,267548.87,45218.69,257354.06,Utilities,7942.5,10324.31,14973.84,430226.92,262376.22,-21.55213118290326,-4649.530000000001,2024,4
2023-01-31,West Kellyville,257820.81,202048.2,446588.58,373363.29,Research and Development,9026.43,142632.69,89839.63,129445.95,67762.29,21.63231509512362,52793.06,2023,1
2022-10-24,Port Aprilfort,373220.76,106862.56,197811.34,162534.71,Sales,6099.08,36851.48,105047.54,11316.97,92409.4,71.36746626848947,-68196.06,2022,10
2022-06-29,West Kristin,383815.5,182114.76,105887.55,474648.47,Marketing,1686.88,139159.03,100485.01,75971.82,35734.23,52.55148372069392,38674.020000000004,2022,6
2023-06-27,Tinaborough,110135.01,231453.25,82923.3,365903.79,Miscellaneous,6875.07,58375.88,83176.52,167843.9,228174.36,-110.15410994197032,-24800.640000000007,2023,6
2023-10-18,Watsonside,109699.43,197057.2,423139.91,223217.93,Maintenance,848.78,125889.5,108614.67,81604.44,150298.85,-79.63375014801811,17274.83,2023,10
2023-12-15,Rodneyborough,155372.48,208846.91,99274.33,459761.81,Research and Development,4986.94,98544.3,96047.37,57983.06,242677.55,-34.41692505648361,2496.9300000000076,2023,12
2023-05-05,Rachelmouth,67899.38,132316.94,485014.94,186327.72,Utilities,3777.47,188803.65,60610.2,383005.12,251713.03,-94.87208867002909,128193.45,2023,5
2022-08-04,West Marymouth,274388.83,112576.35,434824.46,123071.22,Research and Development,6361.6,83780.99,93104.23,68516.68,129197.22,58.97196325375198,-9323.23999999999,2022,8
2024-04-19,East Charlesport,122995.67,209447.89,46268.54,15247.23,Rent,9953.7,14948.53,100609.24,196479.92,148715.66,-70.2888321190494,-85660.71,2024,4
2023-06-29,South Leemouth,107123.66,157239.19,54007.71,110865.1,Salaries,9899.72,20666.08,99838.58,232665.51,230988.72,-46.78287691066567,-79172.5,2023,6
2023-03-02,Lake Jennifer,346698.61,46590.23,51370.36,230098.6,Miscellaneous,7768.5,158389.63,137485.14,335956.37,129378.57,86.56174883423964,20904.48999999999,2023,3
2023-10-24,Estestown,141719.81,74292.86,239305.87,185763.22,Research and Development,7002.04,167146.32,109041.78,280422.8,275639.33,47.5776463431612,58104.54000000001,2023,10
2023-08-21,Codychester,204109.38,50130.83,61848.35,474289.62,Salaries,5784.65,119804.82,124397.61,291133.18,28670.71,75.43923263105302,-4592.789999999994,2023,8
2022-08-31,Tylerland,201514.89,111462.08,88320.28,248770.25,Utilities,4519.38,194767.88,97671.61,444388.25,108188.64,44.68791859499812,97096.27,2022,8
2022-06-22,Lake Grantshire,485376.85,32262.27,420219.9,183731.7,Marketing,967.82,78776.07,46556.44,141902.27,93505.99,93.35315023779975,32219.630000000005,2022,6
2023-07-02,South Annaton,471169.84,268795.45,280071.21,314353.64,Research and Development,8576.64,113605.5,66766.51,32774.91,137426.41,42.95147371911581,46838.990000000005,2023,7
2024-05-06,North Dana,493601.41,200141.75,304625.62,18923.31,Salaries,5237.13,151368.94,21232.42,33201.16,208130.38,59.452759666954755,130136.52,2024,5
2022-09-06,Cisnerosmouth,295911.87,125820.56,484554.94,175447.8,Research and Development,6359.64,161807.22,51803.02,461832.02,221501.72,57.480394416080706,110004.20000000001,2022,9
2022-12-07,Franciscoshire,88874.51,258575.68,492956.45,43923.81,Sales,1883.0,91240.59,119719.02,462486.74,278001.25,-190.9447039426715,-28478.430000000008,2022,12
2023-10-29,Wigginstown,17720.64,281109.28,270569.61,489583.79,Rent,9671.61,155205.27,28951.7,61403.42,239736.7,-1486.3381909456996,126253.56999999999,2023,10
2023-05-06,East Marystad,180376.38,212332.19,208398.7,428268.84,Sales,9308.14,133864.03,55476.79,67635.81,127325.81,-17.71618323862581,78387.23999999999,2023,5
2023-05-01,New Rachelfurt,428160.96,60372.47,396179.62,481134.68,Rent,7019.75,145595.68,75745.43,275158.17,127502.13,85.89958552036131,69850.25,2023,5
2024-03-30,Lake Danielburgh,72877.09,178102.05,212380.65,453144.82,Miscellaneous,7177.41,80004.82,79241.59,281711.76,99587.95,-144.38688482210253,763.2300000000105,2024,3
2023-07-24,East Tiffanyhaven,404133.99,174453.0,417139.27,67186.05,Maintenance,2846.21,160446.08,120032.66,369477.82,162714.35,56.83288109470822,40413.419999999984,2023,7
2023-05-30,Mckenzieside,265972.54,141935.57,159623.21,363829.69,Utilities,9496.93,9679.97,119144.53,289474.85,88485.01,46.635254150672836,-109464.56,2023,5
2024-03-17,Pooleville,470802.32,252834.97,210702.69,85492.54,Salaries,1325.27,60765.28,64009.28,34630.03,266757.83,46.29699998079874,-3244.0,2024,3
